Name,Year,Count
Agnes,1921,4816
Agnes,1922,4488
Agnes,1923,4235
Agnes,1924,4252
Agnes,1925,3927
Agnes,1926,3551
Agnes,1927,3354
Agnes,1928,3033
Agnes,1929,2782
Agnes,1930,2521
Agnes,1931,2312
Agnes,1932,2126
Agnes,1933,1887
Agnes,1934,1942
Agnes,1935,1588
Agnes,1936,1608
Agnes,1937,1428
Agnes,1938,1395
Agnes,1939,1304
Agnes,1940,1200
Agnes,1941,1093
Agnes,1942,1141
Agnes,1943,1054
Agnes,1944,962
Agnes,1945,824
Agnes,1946,868
Agnes,1947,839
Agnes,1948,833
Agnes,1949,729
Agnes,1950,748
Agnes,1951,655
Agnes,1952,626
Agnes,1953,642
Agnes,1954,523
Agnes,1955,563
Agnes,1956,508
Agnes,1957,494
Agnes,1958,418
Agnes,1959,425
Agnes,1960,429
Agnes,1961,396
Agnes,1962,353
Agnes,1963,320
Agnes,1964,278
Agnes,1965,259
Agnes,1966,202
Agnes,1967,193
Agnes,1968,154
Agnes,1969,129
Agnes,1970,120
Agnes,1971,132
Agnes,1972,121
Agnes,1973,94
Agnes,1974,94
Agnes,1975,86
Agnes,1976,65
Agnes,1977,63
Agnes,1978,65
Agnes,1979,71
Agnes,1980,77
Agnes,1981,93
Agnes,1982,69
Agnes,1983,82
Agnes,1984,62
Agnes,1985,67
Agnes,1986,69
Agnes,1987,70
Agnes,1988,76
Agnes,1989,79
Agnes,1990,76
Agnes,1991,67
Agnes,1992,69
Agnes,1993,54
Agnes,1994,58
Agnes,1995,61
Agnes,1996,64
Agnes,1997,47
Agnes,1998,64
Agnes,1999,63
Agnes,2000,68
Agnes,2001,60
Agnes,2002,53
Agnes,2003,62
Agnes,2004,57
Agnes,2005,59
Agnes,2006,68
Agnes,2007,65
Agnes,2008,61
Agnes,2009,81
Agnes,2010,67
Agnes,2011,96
Agnes,2012,122
Agnes,2013,123
Agnes,2014,187
Aidan,1936,5
Aidan,1957,6
Aidan,1958,7
Aidan,1959,9
Aidan,1960,7
Aidan,1961,5
Aidan,1962,7
Aidan,1964,5
Aidan,1965,7
Aidan,1966,11
Aidan,1967,9
Aidan,1968,12
Aidan,1969,13
Aidan,1970,14
Aidan,1971,8
Aidan,1972,11
Aidan,1973,23
Aidan,1974,13
Aidan,1975,22
Aidan,1976,25
Aidan,1977,17
Aidan,1978,33
Aidan,1979,28
Aidan,1980,38
Aidan,1981,44
Aidan,1982,37
Aidan,1983,38
Aidan,1984,45
Aidan,1985,67
Aidan,1986,86
Aidan,1987,65
Aidan,1988,75
Aidan,1989,97
Aidan,1990,150
Aidan,1991,184
Aidan,1992,307
Aidan,1993,370
Aidan,1994,551
Aidan,1995,1061
Aidan,1996,1163
Aidan,1997,1466
Aidan,1998,1792
Aidan,1999,2348
Aidan,2000,3440
Aidan,2001,4826
Aidan,2002,7143
Aidan,2003,10290
Aidan,2004,10017
Aidan,2005,9912
Aidan,2006,10199
Aidan,2007,8545
Aidan,2008,7816
Aidan,2009,5881
Aidan,2010,4351
Aidan,2011,3762
Aidan,2012,3254
Aidan,2013,2683
Aidan,2014,2285
Aiden,1970,7
Aiden,1972,5
Aiden,1975,6
Aiden,1977,5
Aiden,1979,8
Aiden,1981,5
Aiden,1983,5
Aiden,1984,6
Aiden,1985,19
Aiden,1987,7
Aiden,1988,21
Aiden,1989,18
Aiden,1990,16
Aiden,1991,27
Aiden,1992,39
Aiden,1993,57
Aiden,1994,101
Aiden,1995,162
Aiden,1996,192
Aiden,1997,296
Aiden,1998,397
Aiden,1999,513
Aiden,2000,937
Aiden,2001,1652
Aiden,2002,2909
Aiden,2003,5789
Aiden,2004,7280
Aiden,2005,9209
Aiden,2006,11717
Aiden,2007,13268
Aiden,2008,15709
Aiden,2009,16113
Aiden,2010,15624
Aiden,2011,15559
Aiden,2012,14949
Aiden,2013,13649
Aiden,2014,13353
Aimee,1880,13
Aimee,1881,11
Aimee,1882,13
Aimee,1883,11
Aimee,1884,15
Aimee,1885,17
Aimee,1886,17
Aimee,1887,18
Aimee,1888,12
Aimee,1889,16
Aimee,1890,18
Aimee,1891,14
Aimee,1892,15
Aimee,1893,17
Aimee,1894,13
Aimee,1895,13
Aimee,1896,23
Aimee,1897,18
Aimee,1898,16
Aimee,1899,21
Aimee,1900,16
Aimee,1901,17
Aimee,1902,14
Aimee,1903,12
Aimee,1904,9
Aimee,1905,16
Aimee,1906,13
Aimee,1907,13
Aimee,1908,16
Aimee,1909,17
Aimee,1910,17
Aimee,1911,9
Aimee,1912,16
Aimee,1913,21
Aimee,1914,33
Aimee,1915,30
Aimee,1916,32
Aimee,1917,29
Aimee,1918,43
Aimee,1919,29
Aimee,1920,35
Aimee,1921,33
Aimee,1922,44
Aimee,1923,34
Aimee,1924,32
Aimee,1925,29
Aimee,1926,35
Aimee,1927,31
Aimee,1928,21
Aimee,1929,23
Aimee,1930,18
Aimee,1931,16
Aimee,1932,16
Aimee,1933,9
Aimee,1934,22
Aimee,1935,17
Aimee,1936,10
Aimee,1937,13
Aimee,1938,9
Aimee,1939,10
Aimee,1940,8
Aimee,1941,16
Aimee,1942,20
Aimee,1943,18
Aimee,1944,28
Aimee,1945,14
Aimee,1946,18
Aimee,1947,32
Aimee,1948,25
Aimee,1949,44
Aimee,1950,49
Aimee,1951,32
Aimee,1952,67
Aimee,1953,99
Aimee,1954,104
Aimee,1955,105
Aimee,1956,96
Aimee,1957,140
Aimee,1958,139
Aimee,1959,145
Aimee,1960,162
Aimee,1961,178
Aimee,1962,164
Aimee,1963,202
Aimee,1964,252
Aimee,1965,294
Aimee,1966,367
Aimee,1967,580
Aimee,1968,640
Aimee,1969,971
Aimee,1970,1376
Aimee,1971,1738
Aimee,1972,1883
Aimee,1973,2289
Aimee,1974,1863
Aimee,1975,2031
Aimee,1976,2253
Aimee,1977,2294
Aimee,1978,1905
Aimee,1979,1813
Aimee,1980,1596
Aimee,1981,1512
Aimee,1982,1450
Aimee,1983,1488
Aimee,1984,1242
Aimee,1985,1282
Aimee,1986,1319
Aimee,1987,1228
Aimee,1988,1095
Aimee,1989,1012
Aimee,1990,1019
Aimee,1991,945
Aimee,1992,881
Aimee,1993,879
Aimee,1994,923
Aimee,1995,806
Aimee,1996,675
Aimee,1997,639
Aimee,1998,540
Aimee,1999,523
Aimee,2000,468
Aimee,2001,449
Aimee,2002,469
Aimee,2003,480
Aimee,2004,414
Aimee,2005,403
Aimee,2006,358
Aimee,2007,343
Aimee,2008,375
Aimee,2009,343
Aimee,2010,474
Aimee,2011,411
Aimee,2012,314
Aimee,2013,356
Aimee,2014,337
Alan,1882,6
Alan,1884,9
Alan,1885,10
Alan,1886,5
Alan,1887,5
Alan,1888,6
Alan,1889,10
Alan,1890,12
Alan,1891,9
Alan,1892,17
Alan,1893,12
Alan,1894,11
Alan,1895,21
Alan,1896,13
Alan,1897,19
Alan,1898,14
Alan,1899,16
Alan,1900,27
Alan,1901,20
Alan,1902,27
Alan,1903,25
Alan,1904,29
Alan,1905,23
Alan,1906,28
Alan,1907,38
Alan,1908,31
Alan,1909,45
Alan,1910,59
Alan,1911,55
Alan,1912,102
Alan,1913,158
Alan,1914,184
Alan,1915,238
Alan,1916,251
Alan,1917,310
Alan,1918,333
Alan,1919,330
Alan,1920,433
Alan,1921,380
Alan,1922,479
Alan,1923,588
Alan,1924,626
Alan,1925,803
Alan,1926,841
Alan,1927,815
Alan,1928,972
Alan,1929,1108
Alan,1930,1312
Alan,1931,1426
Alan,1932,1346
Alan,1933,1350
Alan,1934,1368
Alan,1935,1425
Alan,1936,1756
Alan,1937,1844
Alan,1938,2240
Alan,1939,2337
Alan,1940,2383
Alan,1941,2630
Alan,1942,3143
Alan,1943,3861
Alan,1944,4284
Alan,1945,5082
Alan,1946,6498
Alan,1947,7841
Alan,1948,7401
Alan,1949,7271
Alan,1950,7748
Alan,1951,8421
Alan,1952,8325
Alan,1953,8451
Alan,1954,8719
Alan,1955,9042
Alan,1956,8733
Alan,1957,8231
Alan,1958,8242
Alan,1959,8170
Alan,1960,8375
Alan,1961,8642
Alan,1962,7737
Alan,1963,6957
Alan,1964,6833
Alan,1965,5639
Alan,1966,4957
Alan,1967,4581
Alan,1968,4008
Alan,1969,3881
Alan,1970,3583
Alan,1971,3183
Alan,1972,2586
Alan,1973,2285
Alan,1974,2246
Alan,1975,2264
Alan,1976,2207
Alan,1977,2147
Alan,1978,2131
Alan,1979,2338
Alan,1980,2690
Alan,1981,2603
Alan,1982,2698
Alan,1983,2781
Alan,1984,2718
Alan,1985,2701
Alan,1986,2664
Alan,1987,2610
Alan,1988,2769
Alan,1989,2740
Alan,1990,2654
Alan,1991,2559
Alan,1992,2619
Alan,1993,2572
Alan,1994,2442
Alan,1995,2300
Alan,1996,2454
Alan,1997,2184
Alan,1998,2142
Alan,1999,2256
Alan,2000,2425
Alan,2001,2651
Alan,2002,2629
Alan,2003,3113
Alan,2004,3079
Alan,2005,3217
Alan,2006,3476
Alan,2007,3253
Alan,2008,3026
Alan,2009,2849
Alan,2010,2512
Alan,2011,2348
Alan,2012,2293
Alan,2013,2609
Alan,2014,2499
Alana,1930,12
Alana,1931,5
Alana,1932,5
Alana,1933,7
Alana,1934,5
Alana,1937,5
Alana,1939,5
Alana,1940,5
Alana,1941,9
Alana,1942,17
Alana,1943,42
Alana,1944,104
Alana,1945,134
Alana,1946,194
Alana,1947,219
Alana,1948,221
Alana,1949,198
Alana,1950,183
Alana,1951,189
Alana,1952,172
Alana,1953,159
Alana,1954,139
Alana,1955,119
Alana,1956,132
Alana,1957,117
Alana,1958,103
Alana,1959,100
Alana,1960,128
Alana,1961,158
Alana,1962,156
Alana,1963,199
Alana,1964,215
Alana,1965,193
Alana,1966,200
Alana,1967,221
Alana,1968,211
Alana,1969,212
Alana,1970,250
Alana,1971,202
Alana,1972,226
Alana,1973,279
Alana,1974,337
Alana,1975,443
Alana,1976,370
Alana,1977,366
Alana,1978,441
Alana,1979,606
Alana,1980,640
Alana,1981,639
Alana,1982,707
Alana,1983,633
Alana,1984,655
Alana,1985,983
Alana,1986,729
Alana,1987,623
Alana,1988,652
Alana,1989,672
Alana,1990,720
Alana,1991,700
Alana,1992,670
Alana,1993,772
Alana,1994,798
Alana,1995,900
Alana,1996,1155
Alana,1997,1038
Alana,1998,1218
Alana,1999,1246
Alana,2000,1278
Alana,2001,1233
Alana,2002,1391
Alana,2003,1624
Alana,2004,1919
Alana,2005,1972
Alana,2006,2117
Alana,2007,2456
Alana,2008,2032
Alana,2009,1898
Alana,2010,1814
Alana,2011,1697
Alana,2012,1777
Alana,2013,1750
Alana,2014,1664
Albert,1880,1493
Albert,1881,1319
Albert,1882,1504
Albert,1883,1507
Albert,1884,1440
Albert,1885,1435
Albert,1886,1494
Albert,1887,1301
Albert,1888,1582
Albert,1889,1353
Albert,1890,1428
Albert,1891,1216
Albert,1892,1513
Albert,1893,1362
Albert,1894,1459
Albert,1895,1400
Albert,1896,1444
Albert,1897,1385
Albert,1898,1426
Albert,1899,1217
Albert,1900,1753
Albert,1901,1325
Albert,1902,1383
Albert,1903,1343
Albert,1904,1458
Albert,1905,1541
Albert,1906,1478
Albert,1907,1645
Albert,1908,1650
Albert,1909,1826
Albert,1910,2196
Albert,1911,2492
Albert,1912,4601
Albert,1913,5471
Albert,1914,6970
Albert,1915,8858
Albert,1916,9077
Albert,1917,9197
Albert,1918,9979
Albert,1919,9651
Albert,1920,10034
Albert,1921,10201
Albert,1922,9943
Albert,1923,9864
Albert,1924,9930
Albert,1925,9577
Albert,1926,9195
Albert,1927,9213
Albert,1928,8872
Albert,1929,8131
Albert,1930,8002
Albert,1931,7166
Albert,1932,6903
Albert,1933,6120
Albert,1934,6030
Albert,1935,6127
Albert,1936,5792
Albert,1937,5695
Albert,1938,5818
Albert,1939,5506
Albert,1940,5605
Albert,1941,5949
Albert,1942,6525
Albert,1943,6337
Albert,1944,5877
Albert,1945,5458
Albert,1946,6034
Albert,1947,6482
Albert,1948,6182
Albert,1949,6087
Albert,1950,5781
Albert,1951,5788
Albert,1952,5692
Albert,1953,5447
Albert,1954,5475
Albert,1955,5192
Albert,1956,5184
Albert,1957,5054
Albert,1958,4836
Albert,1959,4627
Albert,1960,4623
Albert,1961,4336
Albert,1962,4095
Albert,1963,3915
Albert,1964,3784
Albert,1965,3438
Albert,1966,3313
Albert,1967,3183
Albert,1968,2943
Albert,1969,2959
Albert,1970,3100
Albert,1971,2705
Albert,1972,2541
Albert,1973,2310
Albert,1974,2040
Albert,1975,2027
Albert,1976,1943
Albert,1977,1968
Albert,1978,1822
Albert,1979,1872
Albert,1980,1966
Albert,1981,1951
Albert,1982,2038
Albert,1983,1838
Albert,1984,1894
Albert,1985,1809
Albert,1986,1765
Albert,1987,1784
Albert,1988,1806
Albert,1989,1773
Albert,1990,1834
Albert,1991,1701
Albert,1992,1514
Albert,1993,1440
Albert,1994,1391
Albert,1995,1336
Albert,1996,1308
Albert,1997,1176
Albert,1998,1153
Albert,1999,1115
Albert,2000,1084
Albert,2001,1091
Albert,2002,983
Albert,2003,951
Albert,2004,870
Albert,2005,866
Albert,2006,858
Albert,2007,830
Albert,2008,822
Albert,2009,728
Albert,2010,694
Albert,2011,720
Albert,2012,722
Albert,2013,695
Albert,2014,690
Alberta,1880,76
Alberta,1881,64
Alberta,1882,90
Alberta,1883,72
Alberta,1884,102
Alberta,1885,97
Alberta,1886,98
Alberta,1887,116
Alberta,1888,147
Alberta,1889,130
Alberta,1890,165
Alberta,1891,167
Alberta,1892,189
Alberta,1893,179
Alberta,1894,227
Alberta,1895,242
Alberta,1896,258
Alberta,1897,294
Alberta,1898,302
Alberta,1899,304
Alberta,1900,547
Alberta,1901,386
Alberta,1902,422
Alberta,1903,483
Alberta,1904,517
Alberta,1905,577
Alberta,1906,555
Alberta,1907,627
Alberta,1908,647
Alberta,1909,747
Alberta,1910,840
Alberta,1911,801
Alberta,1912,1141
Alberta,1913,1195
Alberta,1914,1362
Alberta,1915,1682
Alberta,1916,1773
Alberta,1917,1825
Alberta,1918,2004
Alberta,1919,2025
Alberta,1920,1975
Alberta,1921,1936
Alberta,1922,1864
Alberta,1923,1932
Alberta,1924,1830
Alberta,1925,1851
Alberta,1926,1716
Alberta,1927,1720
Alberta,1928,1568
Alberta,1929,1584
Alberta,1930,1478
Alberta,1931,1362
Alberta,1932,1299
Alberta,1933,1171
Alberta,1934,1125
Alberta,1935,1063
Alberta,1936,1039
Alberta,1937,1003
Alberta,1938,965
Alberta,1939,934
Alberta,1940,936
Alberta,1941,869
Alberta,1942,988
Alberta,1943,966
Alberta,1944,827
Alberta,1945,769
Alberta,1946,818
Alberta,1947,771
Alberta,1948,718
Alberta,1949,693
Alberta,1950,608
Alberta,1951,623
Alberta,1952,541
Alberta,1953,549
Alberta,1954,512
Alberta,1955,478
Alberta,1956,447
Alberta,1957,432
Alberta,1958,349
Alberta,1959,369
Alberta,1960,375
Alberta,1961,315
Alberta,1962,290
Alberta,1963,265
Alberta,1964,229
Alberta,1965,223
Alberta,1966,188
Alberta,1967,200
Alberta,1968,180
Alberta,1969,157
Alberta,1970,140
Alberta,1971,118
Alberta,1972,113
Alberta,1973,112
Alberta,1974,89
Alberta,1975,78
Alberta,1976,89
Alberta,1977,54
Alberta,1978,81
Alberta,1979,64
Alberta,1980,67
Alberta,1981,62
Alberta,1982,77
Alberta,1983,68
Alberta,1984,66
Alberta,1985,68
Alberta,1986,53
Alberta,1987,51
Alberta,1988,35
Alberta,1989,41
Alberta,1990,42
Alberta,1991,48
Alberta,1992,41
Alberta,1993,43
Alberta,1994,43
Alberta,1995,31
Alberta,1996,26
Alberta,1997,31
Alberta,1998,19
Alberta,1999,14
Alberta,2000,25
Alberta,2001,25
Alberta,2002,25
Alberta,2003,18
Alberta,2004,10
Alberta,2005,15
Alberta,2006,15
Alberta,2007,15
Alberta,2008,10
Alberta,2009,6
Alberta,2010,16
Alberta,2011,9
Alberta,2012,12
Alberta,2013,10
Alberta,2014,8
Alberto,1882,6
Alberto,1886,5
Alberto,1887,8
Alberto,1890,5
Alberto,1891,9
Alberto,1892,14
Alberto,1893,7
Alberto,1898,6
Alberto,1899,6
Alberto,1900,12
Alberto,1901,6
Alberto,1902,10
Alberto,1903,11
Alberto,1904,12
Alberto,1905,10
Alberto,1906,20
Alberto,1907,18
Alberto,1908,11
Alberto,1909,17
Alberto,1910,20
Alberto,1911,28
Alberto,1912,39
Alberto,1913,40
Alberto,1914,67
Alberto,1915,77
Alberto,1916,68
Alberto,1917,81
Alberto,1918,94
Alberto,1919,119
Alberto,1920,131
Alberto,1921,154
Alberto,1922,138
Alberto,1923,127
Alberto,1924,187
Alberto,1925,156
Alberto,1926,158
Alberto,1927,154
Alberto,1928,173
Alberto,1929,156
Alberto,1930,157
Alberto,1931,151
Alberto,1932,139
Alberto,1933,110
Alberto,1934,127
Alberto,1935,128
Alberto,1936,115
Alberto,1937,133
Alberto,1938,104
Alberto,1939,121
Alberto,1940,139
Alberto,1941,127
Alberto,1942,153
Alberto,1943,147
Alberto,1944,135
Alberto,1945,165
Alberto,1946,172
Alberto,1947,199
Alberto,1948,193
Alberto,1949,223
Alberto,1950,246
Alberto,1951,222
Alberto,1952,299
Alberto,1953,355
Alberto,1954,328
Alberto,1955,342
Alberto,1956,377
Alberto,1957,375
Alberto,1958,426
Alberto,1959,418
Alberto,1960,495
Alberto,1961,546
Alberto,1962,524
Alberto,1963,465
Alberto,1964,493
Alberto,1965,527
Alberto,1966,554
Alberto,1967,556
Alberto,1968,644
Alberto,1969,711
Alberto,1970,722
Alberto,1971,674
Alberto,1972,687
Alberto,1973,703
Alberto,1974,750
Alberto,1975,725
Alberto,1976,722
Alberto,1977,688
Alberto,1978,792
Alberto,1979,839
Alberto,1980,908
Alberto,1981,940
Alberto,1982,1019
Alberto,1983,987
Alberto,1984,954
Alberto,1985,1048
Alberto,1986,1021
Alberto,1987,993
Alberto,1988,1107
Alberto,1989,1183
Alberto,1990,1374
Alberto,1991,1432
Alberto,1992,1355
Alberto,1993,1394
Alberto,1994,1324
Alberto,1995,1298
Alberto,1996,1253
Alberto,1997,1278
Alberto,1998,1238
Alberto,1999,1208
Alberto,2000,1199
Alberto,2001,1245
Alberto,2002,1234
Alberto,2003,1126
Alberto,2004,1124
Alberto,2005,1142
Alberto,2006,1014
Alberto,2007,1040
Alberto,2008,969
Alberto,2009,779
Alberto,2010,670
Alberto,2011,660
Alberto,2012,610
Alberto,2013,583
Alberto,2014,537
Alec,1880,11
Alec,1881,7
Alec,1882,8
Alec,1883,5
Alec,1884,7
Alec,1885,9
Alec,1886,5
Alec,1887,5
Alec,1888,9
Alec,1890,11
Alec,1891,6
Alec,1892,5
Alec,1893,5
Alec,1894,6
Alec,1895,5
Alec,1896,12
Alec,1897,6
Alec,1899,5
Alec,1900,15
Alec,1901,5
Alec,1902,9
Alec,1903,7
Alec,1904,14
Alec,1905,12
Alec,1906,6
Alec,1907,11
Alec,1908,10
Alec,1909,15
Alec,1910,18
Alec,1911,15
Alec,1912,21
Alec,1913,37
Alec,1914,47
Alec,1915,57
Alec,1916,36
Alec,1917,69
Alec,1918,59
Alec,1919,60
Alec,1920,67
Alec,1921,69
Alec,1922,60
Alec,1923,56
Alec,1924,50
Alec,1925,53
Alec,1926,43
Alec,1927,54
Alec,1928,35
Alec,1929,26
Alec,1930,37
Alec,1931,21
Alec,1932,33
Alec,1933,32
Alec,1934,32
Alec,1935,23
Alec,1936,28
Alec,1937,38
Alec,1938,25
Alec,1939,30
Alec,1940,32
Alec,1941,36
Alec,1942,39
Alec,1943,34
Alec,1944,34
Alec,1945,36
Alec,1946,53
Alec,1947,70
Alec,1948,56
Alec,1949,53
Alec,1950,51
Alec,1951,55
Alec,1952,70
Alec,1953,51
Alec,1954,42
Alec,1955,55
Alec,1956,75
Alec,1957,76
Alec,1958,82
Alec,1959,98
Alec,1960,101
Alec,1961,91
Alec,1962,75
Alec,1963,77
Alec,1964,114
Alec,1965,116
Alec,1966,118
Alec,1967,94
Alec,1968,97
Alec,1969,94
Alec,1970,106
Alec,1971,104
Alec,1972,87
Alec,1973,88
Alec,1974,60
Alec,1975,80
Alec,1976,97
Alec,1977,93
Alec,1978,96
Alec,1979,91
Alec,1980,128
Alec,1981,132
Alec,1982,147
Alec,1983,204
Alec,1984,259
Alec,1985,297
Alec,1986,383
Alec,1987,452
Alec,1988,444
Alec,1989,617
Alec,1990,994
Alec,1991,1558
Alec,1992,1882
Alec,1993,2115
Alec,1994,3347
Alec,1995,3458
Alec,1996,3332
Alec,1997,3151
Alec,1998,3378
Alec,1999,2904
Alec,2000,2488
Alec,2001,2166
Alec,2002,1754
Alec,2003,1535
Alec,2004,1338
Alec,2005,1134
Alec,2006,982
Alec,2007,872
Alec,2008,779
Alec,2009,728
Alec,2010,669
Alec,2011,658
Alec,2012,604
Alec,2013,622
Alec,2014,616
Alejandra,1900,6
Alejandra,1910,5
Alejandra,1911,6
Alejandra,1913,5
Alejandra,1914,6
Alejandra,1915,8
Alejandra,1916,14
Alejandra,1917,12
Alejandra,1918,21
Alejandra,1919,5
Alejandra,1920,14
Alejandra,1921,11
Alejandra,1922,18
Alejandra,1923,20
Alejandra,1924,18
Alejandra,1925,17
Alejandra,1926,22
Alejandra,1927,12
Alejandra,1928,14
Alejandra,1929,20
Alejandra,1930,18
Alejandra,1931,15
Alejandra,1932,18
Alejandra,1933,17
Alejandra,1934,6
Alejandra,1935,13
Alejandra,1936,14
Alejandra,1937,7
Alejandra,1938,5
Alejandra,1939,16
Alejandra,1940,12
Alejandra,1941,7
Alejandra,1942,11
Alejandra,1943,7
Alejandra,1944,20
Alejandra,1945,20
Alejandra,1946,13
Alejandra,1947,19
Alejandra,1948,28
Alejandra,1949,17
Alejandra,1950,16
Alejandra,1951,21
Alejandra,1952,15
Alejandra,1953,9
Alejandra,1954,13
Alejandra,1955,20
Alejandra,1956,18
Alejandra,1957,18
Alejandra,1958,12
Alejandra,1959,19
Alejandra,1960,29
Alejandra,1961,26
Alejandra,1962,36
Alejandra,1963,31
Alejandra,1964,48
Alejandra,1965,39
Alejandra,1966,30
Alejandra,1967,45
Alejandra,1968,49
Alejandra,1969,77
Alejandra,1970,76
Alejandra,1971,111
Alejandra,1972,166
Alejandra,1973,138
Alejandra,1974,165
Alejandra,1975,183
Alejandra,1976,292
Alejandra,1977,259
Alejandra,1978,297
Alejandra,1979,396
Alejandra,1980,474
Alejandra,1981,497
Alejandra,1982,505
Alejandra,1983,557
Alejandra,1984,464
Alejandra,1985,495
Alejandra,1986,548
Alejandra,1987,542
Alejandra,1988,720
Alejandra,1989,912
Alejandra,1990,1407
Alejandra,1991,1672
Alejandra,1992,2078
Alejandra,1993,2156
Alejandra,1994,2221
Alejandra,1995,2026
Alejandra,1996,1968
Alejandra,1997,1928
Alejandra,1998,2034
Alejandra,1999,1767
Alejandra,2000,1870
Alejandra,2001,1733
Alejandra,2002,1692
Alejandra,2003,1676
Alejandra,2004,1639
Alejandra,2005,1592
Alejandra,2006,1493
Alejandra,2007,1378
Alejandra,2008,1329
Alejandra,2009,1197
Alejandra,2010,1188
Alejandra,2011,927
Alejandra,2012,784
Alejandra,2013,722
Alejandra,2014,722
Alejandro,1885,5
Alejandro,1887,5
Alejandro,1890,5
Alejandro,1898,5
Alejandro,1900,6
Alejandro,1901,5
Alejandro,1902,6
Alejandro,1903,8
Alejandro,1904,8
Alejandro,1905,7
Alejandro,1907,7
Alejandro,1908,8
Alejandro,1909,11
Alejandro,1910,7
Alejandro,1912,9
Alejandro,1913,14
Alejandro,1914,23
Alejandro,1915,24
Alejandro,1916,31
Alejandro,1917,42
Alejandro,1918,37
Alejandro,1919,41
Alejandro,1920,67
Alejandro,1921,70
Alejandro,1922,63
Alejandro,1923,70
Alejandro,1924,58
Alejandro,1925,87
Alejandro,1926,67
Alejandro,1927,88
Alejandro,1928,79
Alejandro,1929,83
Alejandro,1930,102
Alejandro,1931,89
Alejandro,1932,88
Alejandro,1933,81
Alejandro,1934,77
Alejandro,1935,81
Alejandro,1936,62
Alejandro,1937,75
Alejandro,1938,60
Alejandro,1939,64
Alejandro,1940,86
Alejandro,1941,72
Alejandro,1942,60
Alejandro,1943,69
Alejandro,1944,94
Alejandro,1945,87
Alejandro,1946,105
Alejandro,1947,118
Alejandro,1948,133
Alejandro,1949,118
Alejandro,1950,118
Alejandro,1951,148
Alejandro,1952,175
Alejandro,1953,153
Alejandro,1954,160
Alejandro,1955,156
Alejandro,1956,178
Alejandro,1957,213
Alejandro,1958,207
Alejandro,1959,207
Alejandro,1960,204
Alejandro,1961,246
Alejandro,1962,245
Alejandro,1963,261
Alejandro,1964,298
Alejandro,1965,283
Alejandro,1966,312
Alejandro,1967,311
Alejandro,1968,426
Alejandro,1969,521
Alejandro,1970,588
Alejandro,1971,688
Alejandro,1972,701
Alejandro,1973,772
Alejandro,1974,878
Alejandro,1975,1032
Alejandro,1976,1086
Alejandro,1977,1094
Alejandro,1978,1117
Alejandro,1979,1252
Alejandro,1980,1326
Alejandro,1981,1494
Alejandro,1982,1519
Alejandro,1983,1358
Alejandro,1984,1335
Alejandro,1985,1479
Alejandro,1986,1654
Alejandro,1987,1600
Alejandro,1988,1630
Alejandro,1989,2114
Alejandro,1990,2674
Alejandro,1991,2810
Alejandro,1992,3235
Alejandro,1993,3581
Alejandro,1994,3503
Alejandro,1995,3561
Alejandro,1996,3707
Alejandro,1997,4027
Alejandro,1998,4070
Alejandro,1999,4336
Alejandro,2000,4539
Alejandro,2001,4574
Alejandro,2002,4373
Alejandro,2003,4335
Alejandro,2004,4464
Alejandro,2005,4489
Alejandro,2006,4559
Alejandro,2007,4290
Alejandro,2008,4173
Alejandro,2009,3443
Alejandro,2010,3716
Alejandro,2011,3090
Alejandro,2012,2728
Alejandro,2013,2462
Alejandro,2014,2599
Alex,1880,147
Alex,1881,114
Alex,1882,172
Alex,1883,120
Alex,1884,148
Alex,1885,159
Alex,1886,161
Alex,1887,136
Alex,1888,167
Alex,1889,127
Alex,1890,147
Alex,1891,133
Alex,1892,163
Alex,1893,133
Alex,1894,152
Alex,1895,143
Alex,1896,165
Alex,1897,130
Alex,1898,149
Alex,1899,133
Alex,1900,192
Alex,1901,138
Alex,1902,154
Alex,1903,138
Alex,1904,169
Alex,1905,166
Alex,1906,176
Alex,1907,186
Alex,1908,199
Alex,1909,227
Alex,1910,256
Alex,1911,268
Alex,1912,482
Alex,1913,604
Alex,1914,789
Alex,1915,1019
Alex,1916,1102
Alex,1917,1088
Alex,1918,1215
Alex,1919,1087
Alex,1920,1081
Alex,1921,1030
Alex,1922,1010
Alex,1923,945
Alex,1924,984
Alex,1925,906
Alex,1926,814
Alex,1927,906
Alex,1928,807
Alex,1929,792
Alex,1930,772
Alex,1931,737
Alex,1932,690
Alex,1933,608
Alex,1934,634
Alex,1935,587
Alex,1936,563
Alex,1937,570
Alex,1938,608
Alex,1939,601
Alex,1940,624
Alex,1941,641
Alex,1942,686
Alex,1943,666
Alex,1944,626
Alex,1945,640
Alex,1946,707
Alex,1947,806
Alex,1948,776
Alex,1949,740
Alex,1950,758
Alex,1951,704
Alex,1952,707
Alex,1953,728
Alex,1954,750
Alex,1955,720
Alex,1956,817
Alex,1957,910
Alex,1958,1031
Alex,1959,1176
Alex,1960,1246
Alex,1961,1240
Alex,1962,1284
Alex,1963,1316
Alex,1964,1257
Alex,1965,1262
Alex,1966,1031
Alex,1967,1143
Alex,1968,1176
Alex,1969,1227
Alex,1970,1421
Alex,1971,1387
Alex,1972,1204
Alex,1973,1274
Alex,1974,1412
Alex,1975,1341
Alex,1976,1385
Alex,1977,1635
Alex,1978,1489
Alex,1979,1670
Alex,1980,1705
Alex,1981,1905
